	label	decision_function	pmid	sentence_pos	text	title
12618	0	-0.867	12748244	0.75	CONCLUSION: Gefitinib showed clinically meaningful antitumor activity and provided symptom relief as second- and third-line treatment in these patients.	Multi-institutional randomized phase II trial of gefitinib for previously treated patients with advanced non-small-cell lung cancer (The IDEAL 1 Trial) [corrected].
12619	0	-0.3351	12748244	0.8333	At 250 mg/d, gefitinib had a favorable AE profile.	Multi-institutional randomized phase II trial of gefitinib for previously treated patients with advanced non-small-cell lung cancer (The IDEAL 1 Trial) [corrected].
12620	0	-1.031	12748244	0.9167	Gefitinib 250 mg/d is an important, novel treatment option for patients with pretreated advanced NSCLC [corrected]	Multi-institutional randomized phase II trial of gefitinib for previously treated patients with advanced non-small-cell lung cancer (The IDEAL 1 Trial) [corrected].
12621	0	-2.196	24748501	0	BACKGROUND: Gastric carcinoma (GC) has one of the highest mortality rates of cancer diseases and has a high incidence rate in China.	Predictive value of CHFR and MLH1 methylation in human gastric cancer.
12622	0	-1.348	24748501	0.07692	Palliative chemotherapy is the main treatment for advanced gastric cancer.	Predictive value of CHFR and MLH1 methylation in human gastric cancer.
12623	0	-2.864	24748501	0.1538	It is necessary to compare the effectiveness and toxicities of different regimens.	Predictive value of CHFR and MLH1 methylation in human gastric cancer.
12624	1	0.4211	24748501	0.2308	This study explores the possibility of methylation of DNA damage repair genes serving as a prognostic and chemo-sensitive marker in human gastric cancer.	Predictive value of CHFR and MLH1 methylation in human gastric cancer.
12625	0	-0.5492	24748501	0.3077	METHODS: The methylation status of five DNA damage repair genes (CHFR, FANCF, MGMT, MLH1, and RASSF1A) was detected by nested methylation-specific PCR in 102 paraffin-embedded gastric cancer samples.	Predictive value of CHFR and MLH1 methylation in human gastric cancer.
12626	0	-2.01	24748501	0.3846	Chi-square or Fisher's exact tests were used to evaluate the association of methylation status and clinic-pathological factors.	Predictive value of CHFR and MLH1 methylation in human gastric cancer.
12627	0	-1.717	24748501	0.4615	The Kaplan-Meier method and Cox proportional hazards models were employed to analyze the association of methylation status and chemo-sensitivity.	Predictive value of CHFR and MLH1 methylation in human gastric cancer.
12628	1	0.5004	24748501	0.5385	RESULTS: The results indicate that CHFR, MLH1, RASSF1A, MGMT, and FANCF were methylated in 34.3% (35/102), 21.6% (22/102), 12.7% (13/102), 9.8% (10/102), and 0% (0/102) of samples, respectively.	Predictive value of CHFR and MLH1 methylation in human gastric cancer.
12629	1	1.242	24748501	0.6154	No association was found between methylation of CHFR, MLH1, RASSF1A, MGMT, or FANCF with gender, age, tumor size, tumor differentiation, lymph node metastasis, and TNM stage.	Predictive value of CHFR and MLH1 methylation in human gastric cancer.
12630	1	0.7429	24748501	0.6923	In docetaxel-treated gastric cancer patients, resistance to docetaxel was found in CHFR unmethylated patients by Cox proportional hazards model (HR 0.243, 95% CI, 0.069-0.859, p = 0.028), and overall survival is longer in the CHFR methylated group compared with the CHFR unmethylated group (log-rank, p = 0.036).	Predictive value of CHFR and MLH1 methylation in human gastric cancer.
12631	1	0.987	24748501	0.7692	In oxaliplatin-treated gastric cancer patients, resistance to oxaliplatin was found in MLH1 methylated patients (HR 2.988, 95% CI, 1.064-8.394, p = 0.038), and overall survival was longer in the MLH1 unmethylated group compared with the MLH1 methylated group (log-rank, p = 0.046).	Predictive value of CHFR and MLH1 methylation in human gastric cancer.
12632	0	-1.029	24748501	0.8462	CONCLUSIONS: CHFR is frequently methylated in human gastric cancer, and CHFR methylation may serve as a docetaxel-sensitive marker.	Predictive value of CHFR and MLH1 methylation in human gastric cancer.
12633	0	-0.2758	24748501	0.9231	MLH1 methylation was related to oxaliplatin resistance in gastric cancer patients.	Predictive value of CHFR and MLH1 methylation in human gastric cancer.
12634	0	-0.1257	24836762	0	TP53 mutations are found in 5-10% of MDS and AML, where they are generally associated with complex karyotype and an overall poor prognosis.	Prognostic value of TP53 gene mutations in myelodysplastic syndromes and acute myeloid leukemia treated with azacitidine.
12635	0	-1.123	24836762	0.1111	However, the impact of TP53 mutations in MDS treated with azacitidine (AZA) remains unclear.	Prognostic value of TP53 gene mutations in myelodysplastic syndromes and acute myeloid leukemia treated with azacitidine.
12636	1	0.1128	24836762	0.2222	We analyzed TP53 mutations in 62 patients with high risk MDS or AML treated with AZA.	Prognostic value of TP53 gene mutations in myelodysplastic syndromes and acute myeloid leukemia treated with azacitidine.
12637	1	0.7637	24836762	0.3333	A TP53 mutation was found in 23 patients (37.1%), associated with complex karyotype in 18 (78.3%) of them.	Prognostic value of TP53 gene mutations in myelodysplastic syndromes and acute myeloid leukemia treated with azacitidine.
12638	1	1.528	24836762	0.4444	TP53 mutations had no significant impact on response or complete response to AZA (p=0.60 and p=0.26, respectively).	Prognostic value of TP53 gene mutations in myelodysplastic syndromes and acute myeloid leukemia treated with azacitidine.
12639	1	1.81	24836762	0.5556	By univariate analysis, OS was negatively influenced by the presence of TP53 mutation (median OS 12.4 months versus 23.7 months, p<10(-4)), abnormal cytogenetics (median OS 14.4 months vs 33 months, p=0.02) complex cytogenetics (median OS 12.7 months versus 23.7 months, p=0.0005), and a diagnosis of AML (median 14.5 months vs 21.2 months for MDS or CMML, p=0.02).	Prognostic value of TP53 gene mutations in myelodysplastic syndromes and acute myeloid leukemia treated with azacitidine.
12640	1	0.9161	24836762	0.6667	By multivariate analysis, only TP53 mutational status (HR 2.89 (95% confidence interval 1.38-6.04; p=0.005) retained statistical significance for OS.	Prognostic value of TP53 gene mutations in myelodysplastic syndromes and acute myeloid leukemia treated with azacitidine.
12641	1	0.4391	24836762	0.7778	Results were similar when the analysis was restricted to MDS and CMML patients, excluding AML (HR=2.46 (95% confidence interval: 1.1-6.4); p=0.04)).	Prognostic value of TP53 gene mutations in myelodysplastic syndromes and acute myeloid leukemia treated with azacitidine.
12642	1	0.533	24836762	0.8889	Thus, TP53 mutations strongly correlated with poorer survival in higher risk MDS and AML treated with AZA.	Prognostic value of TP53 gene mutations in myelodysplastic syndromes and acute myeloid leukemia treated with azacitidine.
12643	0	-1.414	26712222	0	PURPOSE: We conducted a retrospective evaluation of the IMCL-9815 study to examine the association of human papillomavirus (HPV) and p16 protein expression status with outcomes in patients with oropharyngeal carcinoma (OPC) receiving radiotherapy (RT) plus cetuximab or RT alone.	Association of Human Papillomavirus and p16 Status With Outcomes in the IMCL-9815 Phase III Registration Trial for Patients With Locoregionally Advanced Oropharyngeal Squamous Cell Carcinoma of the Head and Neck Treated With Radiotherapy With or Without Cetuximab.
12644	0	-1.83	26712222	0.09091	PATIENTS AND METHODS: In the IMCL-9815 study, patients were randomly allocated to receive RT plus weekly cetuximab or RT alone.	Association of Human Papillomavirus and p16 Status With Outcomes in the IMCL-9815 Phase III Registration Trial for Patients With Locoregionally Advanced Oropharyngeal Squamous Cell Carcinoma of the Head and Neck Treated With Radiotherapy With or Without Cetuximab.
12645	0	-0.9104	26712222	0.1818	A subpopulation of patients with p16-evaluable OPC was retrospectively evaluated on the basis of locoregional control (LRC), overall survival (OS), and progression-free survival (PFS).	Association of Human Papillomavirus and p16 Status With Outcomes in the IMCL-9815 Phase III Registration Trial for Patients With Locoregionally Advanced Oropharyngeal Squamous Cell Carcinoma of the Head and Neck Treated With Radiotherapy With or Without Cetuximab.
12646	0	-0.185	26712222	0.2727	Evaluable samples from patients with p16-positive OPC were also tested for HPV DNA.	Association of Human Papillomavirus and p16 Status With Outcomes in the IMCL-9815 Phase III Registration Trial for Patients With Locoregionally Advanced Oropharyngeal Squamous Cell Carcinoma of the Head and Neck Treated With Radiotherapy With or Without Cetuximab.
12647	1	0.9362	26712222	0.3636	RESULTS: Tumor p16 status was evaluable in 182 patients with OPC enrolled in the IMCL-9815 study; 41% were p16 positive.	Association of Human Papillomavirus and p16 Status With Outcomes in the IMCL-9815 Phase III Registration Trial for Patients With Locoregionally Advanced Oropharyngeal Squamous Cell Carcinoma of the Head and Neck Treated With Radiotherapy With or Without Cetuximab.
12648	1	1.09	26712222	0.4545	When treated with RT alone or RT plus cetuximab, p16-positive patients had a longer OS than p16-negative patients (hazard ratio, 0.40; 95% CI, 0.21 to 0.74 and hazard ratio, 0.16; 95% CI, 0.07 to 0.36, respectively).	Association of Human Papillomavirus and p16 Status With Outcomes in the IMCL-9815 Phase III Registration Trial for Patients With Locoregionally Advanced Oropharyngeal Squamous Cell Carcinoma of the Head and Neck Treated With Radiotherapy With or Without Cetuximab.
12649	1	0.416	26712222	0.5455	The addition of cetuximab to RT increased LRC, OS, and PFS in both patients with p16-positive OPC and those with p16-negative disease.	Association of Human Papillomavirus and p16 Status With Outcomes in the IMCL-9815 Phase III Registration Trial for Patients With Locoregionally Advanced Oropharyngeal Squamous Cell Carcinoma of the Head and Neck Treated With Radiotherapy With or Without Cetuximab.
12650	0	-0.1503	26712222	0.6364	Interaction tests for LRC, OS, and PFS did not demonstrate any significant interaction between p16 status and treatment effect (P = .087, .085, and .253, respectively).	Association of Human Papillomavirus and p16 Status With Outcomes in the IMCL-9815 Phase III Registration Trial for Patients With Locoregionally Advanced Oropharyngeal Squamous Cell Carcinoma of the Head and Neck Treated With Radiotherapy With or Without Cetuximab.
12651	0	-0.8883	26712222	0.7273	Similar trends were observed when patients with p16-positive/HPV-positive OPC (n = 49) and those with p16-positive/HPV-negative OPC (n = 14) were compared.	Association of Human Papillomavirus and p16 Status With Outcomes in the IMCL-9815 Phase III Registration Trial for Patients With Locoregionally Advanced Oropharyngeal Squamous Cell Carcinoma of the Head and Neck Treated With Radiotherapy With or Without Cetuximab.
12652	0	-0.5008	26712222	0.8182	CONCLUSION: p16 status was strongly prognostic for patients with OPC.	Association of Human Papillomavirus and p16 Status With Outcomes in the IMCL-9815 Phase III Registration Trial for Patients With Locoregionally Advanced Oropharyngeal Squamous Cell Carcinoma of the Head and Neck Treated With Radiotherapy With or Without Cetuximab.
12653	0	-0.6222	26712222	0.9091	The data suggest that the addition of cetuximab to RT improved clinical outcomes regardless of p16 or HPV status versus RT alone.	Association of Human Papillomavirus and p16 Status With Outcomes in the IMCL-9815 Phase III Registration Trial for Patients With Locoregionally Advanced Oropharyngeal Squamous Cell Carcinoma of the Head and Neck Treated With Radiotherapy With or Without Cetuximab.
12654	0	-1.51	23568491	0	SF3B1 is a critical component of the splicing machinery, which catalyzes the removal of introns from precursor messenger RNA (mRNA).	SF3B1 mutations in chronic lymphocytic leukemia.
12655	0	-0.7157	23568491	0.1667	Next-generation sequencing studies have identified mutations in SF3B1 in chronic lymphocytic leukemia (CLL) at high frequency.	SF3B1 mutations in chronic lymphocytic leukemia.
12656	0	-0.7709	23568491	0.3333	In CLL, SF3B1 mutation is associated with more aggressive disease and shorter survival, and recent studies suggest that it can be incorporated into prognostic schema to improve the prediction of disease progression.	SF3B1 mutations in chronic lymphocytic leukemia.
12657	0	-0.996	23568491	0.5	Mutations in SF3B1 are predominantly subclonal genetic events in CLL, and hence are likely later events in the progression of CLL.	SF3B1 mutations in chronic lymphocytic leukemia.
12658	0	-0.2698	23568491	0.6667	Evidence of altered pre-mRNA splicing has been detected in CLL cases with SF3B1 mutations.	SF3B1 mutations in chronic lymphocytic leukemia.
12659	0	-0.7793	23568491	0.8333	Although the causative link between SF3B1 mutation and CLL pathogenesis remains unclear, several lines of evidence suggest SF3B1 mutation might be linked to genomic stability and epigenetic modification.	SF3B1 mutations in chronic lymphocytic leukemia.
12660	0	-2.02	16243825	0	PURPOSE: BRCA2, FANCC, and FANCG gene mutations are present in a subset of pancreatic cancer.	In vivo therapeutic responses contingent on Fanconi anemia/BRCA2 status of the tumor.
12661	0	-1.028	16243825	0.1111	Defects in these genes could lead to hypersensitivity to interstrand cross-linkers in vivo and a more optimal treatment of pancreatic cancer patients based on the genetic profile of the tumor.	In vivo therapeutic responses contingent on Fanconi anemia/BRCA2 status of the tumor.
12662	0	-1.148	16243825	0.2222	EXPERIMENTAL DESIGN: Two retrovirally complemented pancreatic cancer cell lines having defects in the Fanconi anemia pathway, PL11 (FANCC-mutated) and Hs766T (FANCG-mutated), as well as several parental pancreatic cancer cell lines with or without mutations in the Fanconi anemia/BRCA2 pathway, were assayed for in vitro and in vivo sensitivities to various chemotherapeutic agents.	In vivo therapeutic responses contingent on Fanconi anemia/BRCA2 status of the tumor.
12663	0	-1.522	16243825	0.3333	RESULTS: A distinct dichotomy of drug responses was observed.	In vivo therapeutic responses contingent on Fanconi anemia/BRCA2 status of the tumor.
12664	0	-1.213	16243825	0.4444	Fanconi anemia-defective cancer cells were hypersensitive to the cross-linking agents mitomycin C (MMC), cisplatin, chlorambucil, and melphalan but not to 5-fluorouracil, gemcitabine, doxorubicin, etoposide, vinblastine, or paclitaxel.	In vivo therapeutic responses contingent on Fanconi anemia/BRCA2 status of the tumor.
12665	0	-0.2832	16243825	0.5556	Hypersensitivity to cross-linking agents was confirmed in vivo; FANCC-deficient xenografts of PL11 and BRCA2-deficient xenografts of CAPAN1 regressed on treatment with two different regimens of MMC whereas Fanconi anemia-proficient xenografts did not.	In vivo therapeutic responses contingent on Fanconi anemia/BRCA2 status of the tumor.
12666	1	1.861	16243825	0.6667	The MMC response comprised cell cycle arrest, apoptosis, and necrosis.	In vivo therapeutic responses contingent on Fanconi anemia/BRCA2 status of the tumor.
12667	0	-0.07289	16243825	0.7778	Xenografts of PL11 also regressed after a single dose of cyclophosphamide whereas xenografts of genetically complemented PL11(FANCC) did not.	In vivo therapeutic responses contingent on Fanconi anemia/BRCA2 status of the tumor.
12668	0	-1.303	16243825	0.8889	CONCLUSIONS: MMC or other cross-linking agents as a clinical therapy for pancreatic cancer patients with tumors harboring defects in the Fanconi anemia/BRCA2 pathway should be specifically investigated.	In vivo therapeutic responses contingent on Fanconi anemia/BRCA2 status of the tumor.
12669	0	-0.2329	18394554	0	We report that TG101348, a selective small-molecule inhibitor of JAK2 with an in vitro IC50 of approximately 3 nM, shows therapeutic efficacy in a murine model of myeloproliferative disease induced by the JAK2V617F mutation.	Efficacy of TG101348, a selective JAK2 inhibitor, in treatment of a murine model of JAK2V617F-induced polycythemia vera.
12670	0	-0.1573	18394554	0.25	In treated animals, there was a statistically significant reduction in hematocrit and leukocyte count, a dose-dependent reduction/elimination of extramedullary hematopoiesis, and, at least in some instances, evidence for attenuation of myelofibrosis.	Efficacy of TG101348, a selective JAK2 inhibitor, in treatment of a murine model of JAK2V617F-induced polycythemia vera.
12671	0	-0.6866	18394554	0.5	There were no apparent toxicities and no effect on T cell number.	Efficacy of TG101348, a selective JAK2 inhibitor, in treatment of a murine model of JAK2V617F-induced polycythemia vera.
12672	0	-0.5239	18394554	0.75	In vivo responses were correlated with surrogate endpoints, including reduction/elimination of JAK2V617F disease burden assessed by quantitative genomic PCR, suppression of endogenous erythroid colony formation, and in vivo inhibition of JAK-STAT signal transduction as assessed by flow cytometric measurement of phosphorylated Stat5.	Efficacy of TG101348, a selective JAK2 inhibitor, in treatment of a murine model of JAK2V617F-induced polycythemia vera.
12673	0	-3.077	21663470	0	BACKGROUND: Hairy-cell leukemia (HCL) is a well-defined clinicopathological entity whose underlying genetic lesion is still obscure.	BRAF mutations in hairy-cell leukemia.
12674	0	-1.973	21663470	0.07692	METHODS: We searched for HCL-associated mutations by performing massively parallel sequencing of the whole exome of leukemic and matched normal cells purified from the peripheral blood of an index patient with HCL.	BRAF mutations in hairy-cell leukemia.
12675	1	0.04244	21663470	0.1538	Findings were validated by Sanger sequencing in 47 additional patients with HCL.	BRAF mutations in hairy-cell leukemia.
12676	1	0.644	21663470	0.2308	RESULTS: Whole-exome sequencing identified five missense somatic clonal mutations that were confirmed on Sanger sequencing, including a heterozygous mutation in BRAF that results in the BRAF V600E variant protein.	BRAF mutations in hairy-cell leukemia.
12677	0	-1.25	21663470	0.3077	Since BRAF V600E is oncogenic in other tumors, further analyses were focused on this genetic lesion.	BRAF mutations in hairy-cell leukemia.
12678	0	-0.2597	21663470	0.3846	The same BRAF mutation was noted in all the other 47 patients with HCL who were evaluated by means of Sanger sequencing.	BRAF mutations in hairy-cell leukemia.
12679	1	0.6521	21663470	0.4615	None of the 195 patients with other peripheral B-cell lymphomas or leukemias who were evaluated carried the BRAF V600E variant, including 38 patients with splenic marginal-zone lymphomas or unclassifiable splenic lymphomas or leukemias.	BRAF mutations in hairy-cell leukemia.
12680	0	-0.9497	21663470	0.5385	In immunohistologic and Western blot studies, HCL cells expressed phosphorylated MEK and ERK (the downstream targets of the BRAF kinase), indicating a constitutive activation of the RAF-MEK-ERK mitogen-activated protein kinase pathway in HCL.	BRAF mutations in hairy-cell leukemia.
12681	1	0.3364	21663470	0.6154	In vitro incubation of BRAF-mutated primary leukemic hairy cells from 5 patients with PLX-4720, a specific inhibitor of active BRAF, led to a marked decrease in phosphorylated ERK and MEK.	BRAF mutations in hairy-cell leukemia.
12682	0	-0.6229	21663470	0.6923	CONCLUSIONS; The BRAF V600E mutation was present in all patients with HCL who were evaluated.	BRAF mutations in hairy-cell leukemia.
12683	0	-1.614	21663470	0.7692	This finding may have implications for the pathogenesis, diagnosis, and targeted therapy of HCL.	BRAF mutations in hairy-cell leukemia.
12684	0	-1.256	21663470	0.8462	(Funded by Associazione Italiana per la Ricerca sul Cancro and others.	BRAF mutations in hairy-cell leukemia.
12685	0	-0.5161	21663470	0.9231	).	BRAF mutations in hairy-cell leukemia.
12686	0	-1.443	27694828	0	More aggressive and therapy-resistant oestrogen receptor (ER)-positive breast cancers remain a great clinical challenge.	Comprehensive functional analysis of the tousled-like kinase 2 frequently amplified in aggressive luminal breast cancers.
12687	0	-1.252	27694828	0.1429	Here our integrative genomic analysis identifies tousled-like kinase 2 (TLK2) as a candidate kinase target frequently amplified in approximately 10.5% of ER-positive breast tumours.	Comprehensive functional analysis of the tousled-like kinase 2 frequently amplified in aggressive luminal breast cancers.
12688	0	-1.169	27694828	0.2857	The resulting overexpression of TLK2 is more significant in aggressive and advanced tumours, and correlates with worse clinical outcome regardless of endocrine therapy.	Comprehensive functional analysis of the tousled-like kinase 2 frequently amplified in aggressive luminal breast cancers.
12689	0	-0.1851	27694828	0.4286	Ectopic expression of TLK2 leads to enhanced aggressiveness in breast cancer cells, which may involve the EGFR/SRC/FAK signalling.	Comprehensive functional analysis of the tousled-like kinase 2 frequently amplified in aggressive luminal breast cancers.
12690	1	0.2188	27694828	0.5714	Conversely, TLK2 inhibition selectively inhibits the growth of TLK2-high breast cancer cells, downregulates ERalpha, BCL2 and SKP2, impairs G1/S cell cycle progression, induces apoptosis and significantly improves progression-free survival in vivo.	Comprehensive functional analysis of the tousled-like kinase 2 frequently amplified in aggressive luminal breast cancers.
12691	0	-1.114	27694828	0.7143	We identify two potential TLK2 inhibitors that could serve as backbones for future drug development.	Comprehensive functional analysis of the tousled-like kinase 2 frequently amplified in aggressive luminal breast cancers.
12692	0	-0.5133	27694828	0.8571	Together, amplification of the cell cycle kinase TLK2 presents an attractive genomic target for aggressive ER-positive breast cancers.	Comprehensive functional analysis of the tousled-like kinase 2 frequently amplified in aggressive luminal breast cancers.
12693	0	-1.656	26086854	0	BACKGROUND: The potential predictive role of programmed death-ligand-1 (PD-L1) expression on tumor cells in the context of solid tumor treated with checkpoint inhibitors targeting the PD-1 pathway represents an issue for clinical research.	Differential Activity of Nivolumab, Pembrolizumab and MPDL3280A according to the Tumor Expression of Programmed Death-Ligand-1 (PD-L1): Sensitivity Analysis of Trials in Melanoma, Lung and Genitourinary Cancers.
12694	0	-0.878	26086854	0.1	METHODS: Overall response rate (ORR) was extracted from phase I-III trials investigating nivolumab, pembrolizumab and MPDL3280A for advanced melanoma, non-small cell lung cancer (NSCLC) and genitourinary cancer, and cumulated by adopting a fixed and random-effect model with 95% confidence interval (CI).	Differential Activity of Nivolumab, Pembrolizumab and MPDL3280A according to the Tumor Expression of Programmed Death-Ligand-1 (PD-L1): Sensitivity Analysis of Trials in Melanoma, Lung and Genitourinary Cancers.
12695	0	-0.9028	26086854	0.2	Interaction test according to tumor PD-L1 was accomplished.	Differential Activity of Nivolumab, Pembrolizumab and MPDL3280A according to the Tumor Expression of Programmed Death-Ligand-1 (PD-L1): Sensitivity Analysis of Trials in Melanoma, Lung and Genitourinary Cancers.
12696	0	-0.2083	26086854	0.3	A sensitivity analysis according to adopted drug, tumor type, PD-L1 cut-off and treatment line was performed.	Differential Activity of Nivolumab, Pembrolizumab and MPDL3280A according to the Tumor Expression of Programmed Death-Ligand-1 (PD-L1): Sensitivity Analysis of Trials in Melanoma, Lung and Genitourinary Cancers.
12697	0	-0.4824	26086854	0.4	RESULTS: Twenty trials (1,475 patients) were identified.	Differential Activity of Nivolumab, Pembrolizumab and MPDL3280A according to the Tumor Expression of Programmed Death-Ligand-1 (PD-L1): Sensitivity Analysis of Trials in Melanoma, Lung and Genitourinary Cancers.
12698	1	1.349	26086854	0.5	A significant interaction (p<0.0001) according to tumor PD-L1 expression was found in the overall sample with an ORR of 34.1% (95% CI 27.6-41.3%) in the PD-L1 positive and 19.9% (95% CI 15.4-25.3%) in the PD-L1 negative population.	Differential Activity of Nivolumab, Pembrolizumab and MPDL3280A according to the Tumor Expression of Programmed Death-Ligand-1 (PD-L1): Sensitivity Analysis of Trials in Melanoma, Lung and Genitourinary Cancers.
12699	1	1.009	26086854	0.6	ORR was significantly higher in PD-L1 positive in comparison to PD-L1 negative patients for nivolumab and pembrolizumab, with an absolute difference of 16.4% and 19.5%, respectively.	Differential Activity of Nivolumab, Pembrolizumab and MPDL3280A according to the Tumor Expression of Programmed Death-Ligand-1 (PD-L1): Sensitivity Analysis of Trials in Melanoma, Lung and Genitourinary Cancers.
12700	1	0.398	26086854	0.7	A significant difference in activity of 22.8% and 8.7% according to PD-L1 was found for melanoma and NSCLC, respectively, with no significant difference for genitourinary cancer.	Differential Activity of Nivolumab, Pembrolizumab and MPDL3280A according to the Tumor Expression of Programmed Death-Ligand-1 (PD-L1): Sensitivity Analysis of Trials in Melanoma, Lung and Genitourinary Cancers.
12701	0	-0.5386	26086854	0.8	CONCLUSION: Overall, the three antibodies provide a significant differential effect in terms of activity according to PD-L1 expression on tumor cells.	Differential Activity of Nivolumab, Pembrolizumab and MPDL3280A according to the Tumor Expression of Programmed Death-Ligand-1 (PD-L1): Sensitivity Analysis of Trials in Melanoma, Lung and Genitourinary Cancers.
12702	0	-0.2483	26086854	0.9	The predictive value of PD-L1 on tumor cells seems to be more robust for anti-PD-1 antibody (nivolumab and pembrolizumab), and in the context of advanced melanoma and NSCLC.	Differential Activity of Nivolumab, Pembrolizumab and MPDL3280A according to the Tumor Expression of Programmed Death-Ligand-1 (PD-L1): Sensitivity Analysis of Trials in Melanoma, Lung and Genitourinary Cancers.
12703	0	-0.6397	26268241	0	Angioimmunoblastic T-cell lymphoma (AITL) is a common subtype of peripheral T-cell lymphoma (PTCL) with a poor prognosis.	IDH2R172 mutations define a unique subgroup of patients with angioimmunoblastic T-cell lymphoma.
12704	0	-0.8552	26268241	0.1	We performed targeted resequencing on 92 cases of PTCL and identified frequent mutations affecting RHOA, TET2, DNMT3A, and isocitrate dehydrogenase 2 (IDH2).	IDH2R172 mutations define a unique subgroup of patients with angioimmunoblastic T-cell lymphoma.
12705	0	-0.7385	26268241	0.2	Although IDH2 mutations are largely confined to AITL, mutations of the other 3 can be found in other types of PTCL, although at lower frequencies.	IDH2R172 mutations define a unique subgroup of patients with angioimmunoblastic T-cell lymphoma.
12706	0	-0.8176	26268241	0.3	These findings indicate a key role of epigenetic regulation in the pathogenesis of AITL.	IDH2R172 mutations define a unique subgroup of patients with angioimmunoblastic T-cell lymphoma.
12707	0	-1.572	26268241	0.4	However, the epigenetic alterations induced by these mutations and their role in AITL pathogenesis are still largely unknown.	IDH2R172 mutations define a unique subgroup of patients with angioimmunoblastic T-cell lymphoma.
12708	0	-0.7091	26268241	0.5	We correlated mutational status with gene expression and global DNA methylation changes in AITL.	IDH2R172 mutations define a unique subgroup of patients with angioimmunoblastic T-cell lymphoma.
12709	0	-0.4679	26268241	0.6	Strikingly, AITL cases with IDH2(R172) mutations demonstrated a distinct gene expression signature characterized by downregulation of genes associated with TH1 differentiation (eg, STAT1 and IFNG) and a striking enrichment of an interleukin 12-induced gene signature.	IDH2R172 mutations define a unique subgroup of patients with angioimmunoblastic T-cell lymphoma.
12710	1	1.342	26268241	0.7	Ectopic expression of IDH2(R172K) in the Jurkat cell line and CD4(+) T cells led to markedly increased levels of 2-hydroxyglutarate, histone-3 lysine methylation, and 5-methylcytosine and a decrease of 5-hydroxymethylcytosine.	IDH2R172 mutations define a unique subgroup of patients with angioimmunoblastic T-cell lymphoma.
12711	1	0.4739	26268241	0.8	Correspondingly, clinical samples with IDH2 mutations displayed a prominent increase in H3K27me3 and DNA hypermethylation of gene promoters.	IDH2R172 mutations define a unique subgroup of patients with angioimmunoblastic T-cell lymphoma.
12712	0	-0.9815	26268241	0.9	Integrative analysis of gene expression and promoter methylation revealed recurrently hypermethylated genes involved in T-cell receptor signaling and T-cell differentiation that likely contribute to lymphomagenesis in AITL.	IDH2R172 mutations define a unique subgroup of patients with angioimmunoblastic T-cell lymphoma.
12713	0	-1.45	23377281	0	Acute lymphoblastic leukemia (ALL) is an aggressive hematological tumor resulting from the malignant transformation of lymphoid progenitors.	Activating mutations in the NT5C2 nucleotidase gene drive chemotherapy resistance in relapsed ALL.
12714	0	-0.2474	23377281	0.2	Despite intensive chemotherapy, 20% of pediatric patients and over 50% of adult patients with ALL do not achieve a complete remission or relapse after intensified chemotherapy, making disease relapse and resistance to therapy the most substantial challenge in the treatment of this disease.	Activating mutations in the NT5C2 nucleotidase gene drive chemotherapy resistance in relapsed ALL.
12715	0	-0.9476	23377281	0.4	Using whole-exome sequencing, we identify mutations in the cytosolic 5'-nucleotidase II gene (NT5C2), which encodes a 5'-nucleotidase enzyme that is responsible for the inactivation of nucleoside-analog chemotherapy drugs, in 20/103 (19%) relapse T cell ALLs and 1/35 (3%) relapse B-precursor ALLs.	Activating mutations in the NT5C2 nucleotidase gene drive chemotherapy resistance in relapsed ALL.
12716	1	0.2211	23377281	0.6	NT5C2 mutant proteins show increased nucleotidase activity in vitro and conferred resistance to chemotherapy with 6-mercaptopurine and 6-thioguanine when expressed in ALL lymphoblasts.	Activating mutations in the NT5C2 nucleotidase gene drive chemotherapy resistance in relapsed ALL.
12717	1	0.1581	23377281	0.8	These results support a prominent role for activating mutations in NT5C2 and increased nucleoside-analog metabolism in disease progression and chemotherapy resistance in ALL.	Activating mutations in the NT5C2 nucleotidase gene drive chemotherapy resistance in relapsed ALL.
12718	0	-2.069	22333600	0	BACKGROUND: Enzastaurin, an oral serine-threonine kinase inhibitor, was initially developed as an ATP-competitive selective inhibitor against protein kinase Cbeta.	Enzastaurin has anti-tumour effects in lung cancers with overexpressed JAK pathway molecules.
12719	0	-1.703	22333600	0.09091	However, the mechanism by which enzastaurin contributes to tumourigenesis remains unclear.	Enzastaurin has anti-tumour effects in lung cancers with overexpressed JAK pathway molecules.
12720	0	-2.68	22333600	0.1818	METHODS: We analysed the anti-tumour effects of enzastaurin in 22 lung cancer cell lines to ascertain the potential for enzastaurin-based treatment of lung cancer.	Enzastaurin has anti-tumour effects in lung cancers with overexpressed JAK pathway molecules.
12721	0	-1.093	22333600	0.2727	To identify molecules or signalling pathways associated with this sensitivity, we conducted a gene, receptor tyrosine kinases phosphorylation and microRNA expression profiling study on the same set of cell lines.	Enzastaurin has anti-tumour effects in lung cancers with overexpressed JAK pathway molecules.
12722	0	-0.53	22333600	0.3636	RESULTS: We identified eight genes by pathway analysis of molecules having gene-drug sensitivity correlation, and used them to build a support vector machine algorithm model by which sensitive cell lines were distinguished from resistant cell lines.	Enzastaurin has anti-tumour effects in lung cancers with overexpressed JAK pathway molecules.
